"UserID","age","gender","school_year","education_type4","smoking_frequency","vaping_frequency","cannabis_days","online_gambling","drunk_lifetime","ever_used_laughing_gas","ever_used_other_drugs","breakfast_days","energy_drink_days","fruit_days","vegetable_days","water_days","sports_club","sports_leisure","gaming_frequency","friends_alcohol","friends_smoking","friends_cannabis","school_safety","school_theft","school_cannabis","school_drug_dealing","feels_happy","future_confidence_categories","handles_stress_well","has_mental_health_issues","often_lonely","recovers_quickly","tiktok_use","youtube_use","instagram_account1","instagram_account2","instagram_account3","tiktok_account1","tiktok_account2","tiktok_account3","youtube_account1","youtube_account2","youtube_account3","inf_category_content_creator___influencer","inf_category_brand___media_channel","inf_category_music_artist","inf_category_athlete___influencer","inf_theme_lifestyle___personal","inf_theme_comedy___entertainment","inf_theme_sports___football","inf_theme_fashion___beauty","inf_theme_music___performance","inf_theme_gaming","inf_theme_news___commentary","inf_theme_entertainment___stunts","inf_theme_fitness___health","inf_theme_business","inf_scope_other","inf_scope_netherlands","inf_scope_rotterdam_region"
1705962,"13 years old",1,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","2 days per week","6 days per week","Not Every Day","(Almost) never","1 day per week","2 or 3 days per week","Some","Some","None","Neither agree nor disagree","Never","Sometimes","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",2,3,NA,NA,NA,NA,NA,NA,"aviealdc","Dance moms/Lifetime","Msa",33.3333333333333,0,0,0,16.6666666666667,0,0,16.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0
1705978,"15 years old",1,4,"Vmbo-gt","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","1 day per week","6 days per week","Every day","(Almost) never","Every day","(Almost) never","(Almost) all","(Almost) all","Most","Agree","Sometimes","Never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,0,NA,NA,NA,"efwyftewyfefe","vrevrevrev",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705994,"14 years old",1,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","Every day","Every day","(Almost) never","Less than 1 day per week","2 or 3 days per week","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"brittany_broski","thebeatles","slipknot","penguinz0",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706006,"15 years old",1,4,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","5 days per week","Not Every Day","2 or 3 days per week","1 day per week","(Almost) never","Some","Some","Some","Neither agree nor disagree","Often","Sometimes","Sometimes","Yes (score 4 or 5)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,0,NA,NA,NA,"Trever_wagner.","Duncan.","Meisje die juwelen maakt.",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706012,"16 years old",1,4,"Vmbo-bk","Smoked","Never Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","6 days per week","Every day","2 or 3 days per week","(Almost) never","(Almost) never","Some","Some","None","Neither agree nor disagree","Never","Almost never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"feyenoord","kardashians","idk vrienden","ik volg alleen vrienden",NA,NA,"bankzitters","rijk hofman","idk",28.5714285714286,14.2857142857143,0,0,0,21.4285714285714,14.2857142857143,0,0,7.14285714285714,0,0,0,0,0,14.2857142857143,28.5714285714286
1706013,"13 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","2 days per week","Every day","Every day","4 to 6 days per week","(Almost) never","2 or 3 days per week","Some","None","None","Agree","Never","Never","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,2,"Olympus ‘70","Dafne schippers","Atletiekunie","Atletiekunie","Liemarvin bonevatia","Isayah kleinikkink","Bankzitters","Atletiek unie","Creachick",22.2222222222222,0,0,0,5.55555555555556,5.55555555555556,0,0,0,5.55555555555556,0,0,0,5.55555555555556,0,11.1111111111111,11.1111111111111
1706021,"14 years old",1,4,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","1 day per week","6 days per week","Every day","Every day","Every day","2 or 3 days per week","None","None","None","Agree",NA,"Sometimes","Sometimes","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","Yes","(Almost) never / Sometimes","Yes",3,1,NA,NA,NA,"Taylor swift","Gordon ramsey","Mezelf",NA,NA,NA,0,0,33.3333333333333,0,16.6666666666667,0,0,0,16.6666666666667,0,0,0,0,0,33.3333333333333,0,0
1706027,"13 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","4 days per week","Not Every Day","2 or 3 days per week","4 to 6 days per week","Less than 1 day per week","Some","Some","None","Agree","Almost never","Almost never","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,3,NA,NA,NA,NA,NA,NA,"gio",NA,NA,100,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,100
1706032,NA,1,4,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","4 days per week","5 days per week","Not Every Day","2 or 3 days per week","1 day per week","4 or 5 days per week","Some","None","None","Neither agree nor disagree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,1,"harry styles","louis tomlinson","niall horan","niall horan","lewis capaldi",NA,NA,NA,NA,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0
1706033,"15 years old",1,4,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","4 days per week","5 days per week","Not Every Day","Less than 1 day per week","(Almost) never","2 or 3 days per week","Most","Some","Some","Agree","Sometimes","Almost never","Sometimes","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,1,"zara goedemans","enzoknol","don de jong","zara goedemans","vrouwmibo","enzoknol",NA,NA,NA,33.3333333333333,0,0,0,16.6666666666667,8.33333333333333,0,0,0,8.33333333333333,0,0,0,0,0,33.3333333333333,0
1706051,"14 years old",1,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","(Almost) never","Every day","Every day","(Almost) never","(Almost) never","(Almost) never","None","None","None","Neither agree nor disagree","Never","Never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,2,"Marijn","Gio","Jade Anna",NA,NA,NA,NA,NA,NA,100,0,0,0,44.4444444444444,16.6666666666667,0,27.7777777777778,0,0,0,0,11.1111111111111,0,0,66.6666666666667,33.3333333333333
1706062,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","4 days per week","Every day","(Almost) never","4 to 6 days per week","(Almost) every day","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"feyenoord","fr12nl","sant.gimenez","feyenoord","santi gimenez Z","wanna",NA,NA,NA,0,16.6666666666667,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,16.6666666666667
1706069,"16 years old",1,4,"Vmbo-bk","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","2 days per week",NA,"Every day","Every day","Every day","(Almost) every day","Some","Some","Some","Agree","I don't know","I don't know","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,2,"Cbum","Alexeubanks","100%autolive","Sam sulek","Cbum","Andrew eubanks","Sam And Colby","Zachbealetv","Markiplier",33.3333333333333,0,0,0,11.1111111111111,0,0,0,0,11.1111111111111,0,5.55555555555556,5.55555555555556,0,33.3333333333333,0,0
1706084,"13 years old",1,2,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","4 days per week","4 days per week","Not Every Day","4 to 6 days per week","1 day per week","(Almost) every day","(Almost) all","Most","Some","Neither agree nor disagree","Often","I don't know",NA,"No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,1,"boef","bankzitters","feyenoord","bankzitters","bassie","duncan",NA,NA,NA,33.3333333333333,16.6666666666667,16.6666666666667,0,16.6666666666667,16.6666666666667,16.6666666666667,0,8.33333333333333,8.33333333333333,0,0,0,0,0,33.3333333333333,33.3333333333333
1706102,"15 years old",1,4,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","Every day","Every day","(Almost) never","2 or 3 days per week","2 or 3 days per week","Some","Some","None","Agree","Often","Often","Almost never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,3,"zaar goedemans","charlotte","millie bobby brown","callie","-","-","alexa ray","alana","-",22.2222222222222,0,0,0,11.1111111111111,0,0,11.1111111111111,0,0,0,0,0,0,0,22.2222222222222,0
1706103,"15 years old",1,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","5 days per week","Every day","2 or 3 days per week","(Almost) never","4 or 5 days per week","None","None","None","Agree","Almost never","Often","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"yeule",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706106,"14 years old",1,2,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","4 days per week","Every day","Less than 1 day per week","1 day per week","(Almost) every day","Most","(Almost) all","Some","Agree","Never","Never","Never","Yes (score 4 or 5)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"THOMAS VAN GRINSVEN","QUIN EN AARON","DE BAKKERTJES","DHAR MANN","GEWOON THOMAS","MY STORY ANIMATED",50,0,0,0,0,50,0,0,0,0,0,0,0,0,33.3333333333333,16.6666666666667,0
1706123,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","3 days per week","3 days per week","Every day","(Almost) never","(Almost) never","(Almost) never","None","None","None","Agree","Never","Almost never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"cemre solmaz","merve yalcin","yaren alaca","mr  beast","elreann","asli kaya",16.6666666666667,0,0,0,0,8.33333333333333,0,0,0,0,0,8.33333333333333,0,0,16.6666666666667,0,0
1706140,"15 years old",1,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","5 days per week","Every day","(Almost) never","Less than 1 day per week","1 day per week","None","None","None","Strongly agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",0,2,"evarose",NA,NA,NA,NA,NA,"bijbonnie","teske",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706146,"13 years old",1,2,"Havo","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","Every day","6 days per week","Every day","Less than 1 day per week","4 to 6 days per week","(Almost) never","Some","Some","Some","Agree","Almost never","Sometimes","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",0,2,"jade anna","cristiano ronaldo","rhode kok",NA,NA,NA,NA,NA,NA,66.6666666666667,0,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333
1706174,"14 years old",1,4,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","1 day per week","6 days per week","Not Every Day","2 or 3 days per week","(Almost) never","(Almost) never","Most","Some","None","Agree","Sometimes","Almost never","Almost never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,1,NA,NA,NA,"Zaargoedemans",NA,NA,NA,NA,NA,100,0,0,0,50,0,0,50,0,0,0,0,0,0,0,100,0
1706182,"16 years old",1,4,"Havo","Never Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","Every day","Every day","2 or 3 days per week","2 or 3 days per week","(Almost) never","Most","Some","None","Agree","Never","Often","Sometimes","No, feels (very) unhappy or neutral (score 1, 2, or 3)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,0,"Cestmocro.","Nosstovies.","Vicenews.","Enhypen.","Iggy_n_chi","Sookieandivy.",NA,NA,NA,0,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0
1706192,"16 years old",1,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","2 or 3 days per week","(Almost) never","(Almost) never","Some","Some","None","Agree","Never","Often","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"Apson","Ariana grande","Bankzitters","Qucee","Bankzitters","Daz games",66.6666666666667,0,16.6666666666667,0,8.33333333333333,41.6666666666667,0,0,16.6666666666667,16.6666666666667,0,0,0,0,33.3333333333333,0,50
1706203,"14 years old",1,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","Every day","Every day","Every day","(Almost) never","(Almost) never","1 day per week","None","Some","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,NA,NA,NA,"hanwe","stefan de vries","kubz scouts",100,0,0,0,0,50,0,0,0,33.3333333333333,0,16.6666666666667,0,0,33.3333333333333,66.6666666666667,0
1706219,"16 years old",1,4,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Not Every Day","2 or 3 days per week","2 or 3 days per week","(Almost) never","Some","None","None","Neither agree nor disagree","I don't know","Sometimes","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,3,"maneskin","yunblud","yuki tutsinoda","popcorn","landonorris","pierreboo","maneskin","zior park","Jeff satur",11.1111111111111,0,0,0,5.55555555555556,0,5.55555555555556,0,0,0,0,0,0,0,11.1111111111111,0,0
1706222,"15 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never",NA,"4 days per week","Every day","2 or 3 days per week","(Almost) never","1 day per week","None","None","None","Strongly agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",0,2,"NHL","Rebecca Yarros",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706243,"15 years old",1,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","6 days per week","6 days per week","Every day","2 or 3 days per week","1 day per week","(Almost) never","Some","None","None","Strongly agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,0,"Kylie Jenner","Justin Bieber","Kom Kardaishan","Kylie Jenner","Justin Bieber","Kim Kardaishan",NA,NA,NA,33.3333333333333,0,0,0,16.6666666666667,0,0,16.6666666666667,0,0,0,0,0,0,33.3333333333333,0,0
